DZY, Rakan, Guardian, Redemption, Remnant of the Watchers, Knight's Vow, Control Ward, Kindlegem, Boots of Mobility
Don Juli0, Vel'Koz, Arcane Comet, Seraph's Embrace, Remnant of the Watchers, Rylai's Crystal Scepter, Needlessly Large Rod, Ionian Boots of Lucidity, 
Don Juli0, Ezreal, Kleptomancy, Muramana, Iceborn Gauntlet, Ionian Boots of Lucidity, , , 
Don Juli0, Ezreal, Kleptomancy, Muramana, Iceborn Gauntlet, Luden's Echo, Mana Potion, Health Potion, Ionian Boots of Lucidity
Don Juli0, Ezreal, Kleptomancy, Iceborn Gauntlet, Ionian Boots of Lucidity, Tear of the Goddess, Looted Oracle's Extract, Pilfered Potion of Rouge, Pickaxe
blanabas, Kayn, Electrocute, , , , , , 
blanabas, Kayn, Electrocute, Control Ward, Mercury's Treads, Maw of Malmortius, Enchantment: Warrior, The Black Cleaver, 
blanabas, Kayn, Conqueror, Control Ward, Sterak's Gage, Enchantment: Warrior, Ninja Tabi, The Black Cleaver, Pickaxe
blanabas, Kayn, Electrocute, Control Ward, Jaurim's Fist, Null-Magic Mantle, Ninja Tabi, Enchantment: Warrior, The Black Cleaver
blanabas, Kayn, Electrocute, Control Ward, Refillable Potion, Enchantment: Warrior, Ninja Tabi, Jaurim's Fist, The Black Cleaver
blanabas, Kayn, Conqueror, Hunter's Talisman, Refillable Potion, , , , 
blanabas, Kayn, Electrocute, Jaurim's Fist, Control Ward, Mercury's Treads, The Black Cleaver, Enchantment: Warrior, Bramble Vest
blanabas, Kayn, Electrocute, Refillable Potion, Ninja Tabi, Eye of the Herald, Kindlegem, Long Sword, Enchantment: Warrior
blanabas, Kayn, Electrocute, Death's Dance, Sterak's Gage, Ninja Tabi, Enchantment: Warrior, The Black Cleaver, 
blanabas, Kayn, Electrocute, Bramble Vest, Sterak's Gage, Enchantment: Warrior, Mercury's Treads, Mortal Reminder, The Black Cleaver
EternalTitan23, Sejuani, Aftershock, Enchantment: Cinderhulk, Ninja Tabi, Glacial Shroud, Ruby Crystal, Bramble Vest, Warmog's Armor
EternalTitan23, Sejuani, Aftershock, Enchantment: Cinderhulk, Mercury's Treads, Warmog's Armor, The Dark Seal, Negatron Cloak, Catalyst of Aeons
EternalTitan23, Sejuani, Aftershock, Enchantment: Cinderhulk, Ninja Tabi, Cloth Armor, Warmog's Armor, Catalyst of Aeons, Gargoyle Stoneplate
EternalTitan23, Sejuani, Aftershock, Hunter's Talisman, Refillable Potion, , , , 
EternalTitan23, Nautilus, Electrocute, Ninja Tabi, Spirit Visage, Knight's Vow, Dead Man's Plate, Cloth Armor, Remnant of the Aspect
EternalTitan23, Zilean, Glacial Augment, Seeker's Armguard, Boots of Swiftness, Broken Stopwatch, Fiendish Codex, Seraph's Embrace, Frostfang
EternalTitan23, Morgana, Summon Aery, Refillable Potion, Spectre's Cowl, Boots of Mobility, Faerie Charm, Zhonya's Hourglass, Remnant of the Watchers
EternalTitan23, Morgana, Summon Aery, Refillable Potion, Boots of Mobility, Zhonya's Hourglass, Remnant of the Watchers, , 
EternalTitan23, Leona, Aftershock, Zeke's Convergence, Cloth Armor, Boots of Mobility, Knight's Vow, Refillable Potion, Remnant of the Aspect
EternalTitan23, Yuumi, Summon Aery, Frostfang, , , , , 
TNß Aquila, Kled, Conqueror, Tiamat, Ninja Tabi, Doran's Blade, The Black Cleaver, Sterak's Gage, Chain Vest
TNß Aquila, Olaf, Conqueror, Righteous Glory, Refillable Potion, Boots of Speed, Enchantment: Cinderhulk, Guardian Angel, 
TNß Aquila, Karthus, Dark Harvest, Enchantment: Runic Echoes, Blasting Wand, Morellonomicon, Sorcerer's Shoes, Rabadon's Deathcap, Control Ward
TNß Aquila, Olaf, Conqueror, Righteous Glory, Dead Man's Plate, Ninja Tabi, Enchantment: Cinderhulk, Kindlegem, 
TNß Aquila, Rek'Sai, Hail of Blades, Enchantment: Warrior, The Black Cleaver, Hexdrinker, Ninja Tabi, Jaurim's Fist, Control Ward
TNß Aquila, Kayn, Conqueror, Enchantment: Warrior, Refillable Potion, Boots of Speed, The Black Cleaver, Kindlegem, Control Ward
TNß Aquila, Rek'Sai, Hail of Blades, Enchantment: Warrior, Sterak's Gage, The Black Cleaver, Warden's Mail, Ninja Tabi, Giant's Belt
TNß Aquila, Rek'Sai, Hail of Blades, Enchantment: Warrior, Hexdrinker, Ninja Tabi, Executioner's Calling, Spirit Visage, Pickaxe
TNß Aquila, Rek'Sai, Hail of Blades, Randuin's Omen, Sterak's Gage, The Black Cleaver, Enchantment: Warrior, Ninja Tabi, Control Ward
TNß Aquila, Rek'Sai, Hail of Blades, Enchantment: Warrior, Giant's Belt, Ninja Tabi, The Black Cleaver, Sterak's Gage, Warden's Mail
FeelsSmugMan, Poppy, Grasp of the Undying, Corrupting Potion, Ninja Tabi, Sunfire Cape, Iceborn Gauntlet, Spirit Visage, Bramble Vest
FeelsSmugMan, Poppy, Conqueror, Corrupting Potion, Sheen, Phage, Boots of Speed, Dagger, Spectre's Cowl
FeelsSmugMan, Aatrox, Conqueror, Jaurim's Fist, Pickaxe, The Black Cleaver, Death's Dance, Guardian Angel, Ninja Tabi
FeelsSmugMan, Poppy, Grasp of the Undying, Corrupting Potion, Trinity Force, Ninja Tabi, Bami's Cinder, Control Ward, 
FeelsSmugMan, Poppy, Grasp of the Undying, Corrupting Potion, Sunfire Cape, Ninja Tabi, Glacial Shroud, Sheen, 
FeelsSmugMan, Poppy, Grasp of the Undying, Corrupting Potion, Spirit Visage, Ninja Tabi, Bami's Cinder, , 
FeelsSmugMan, Poppy, Grasp of the Undying, Jaurim's Fist, Sunfire Cape, Ninja Tabi, Trinity Force, Pickaxe, Cloth Armor
FeelsSmugMan, Poppy, Conqueror, Corrupting Potion, Ninja Tabi, Trinity Force, Spirit Visage, Ruby Crystal, Cloth Armor
FeelsSmugMan, Nunu &amp; Willump, Aftershock, Abyssal Mask, Enchantment: Cinderhulk, Mercury's Treads, Dead Man's Plate, Thornmail, Liandry's Torment
FeelsSmugMan, Poppy, Grasp of the Undying, Corrupting Potion, Sunfire Cape, Ninja Tabi, Trinity Force, Ruby Crystal, Cloth Armor
Hyøri, Anivia, Phase Rush, Doran's Ring, Rod of Ages, Broken Stopwatch, Archangel's Staff, Seeker's Armguard, Ionian Boots of Lucidity
Hyøri, Ekko, Electrocute, The Dark Seal, Corrupting Potion, Hextech Protobelt-01, Lich Bane, Boots of Speed, 
Hyøri, Zed, Electrocute, Duskblade of Draktharr, Youmuu's Ghostblade, Edge of Night, Ninja Tabi, Hexdrinker, Kindlegem
Hyøri, Morgana, Guardian, Control Ward, Frostfang, Zhonya's Hourglass, Locket of the Iron Solari, Boots of Mobility, Forbidden Idol
Hyøri, Ekko, Electrocute, Needlessly Large Rod, Lich Bane, Hextech Protobelt-01, Zhonya's Hourglass, Mercury's Treads, Void Staff
Hyøri, Ekko, Electrocute, Doran's Ring, The Dark Seal, Hextech Protobelt-01, Ninja Tabi, Morellonomicon, Fiendish Codex
Hyøri, Anivia, Phase Rush, Rabadon's Deathcap, Rod of Ages, Zhonya's Hourglass, Seraph's Embrace, Sorcerer's Shoes, Void Staff
Hyøri, Ekko, Electrocute, Enchantment: Runic Echoes, Sheen, Ninja Tabi, Morellonomicon, Aether Wisp, Rabadon's Deathcap
Hyøri, Ekko, Electrocute, The Dark Seal, Corrupting Potion, Hextech Protobelt-01, Ninja Tabi, Lich Bane, Needlessly Large Rod
Hyøri, Anivia, Arcane Comet, Morellonomicon, Rod of Ages, Zhonya's Hourglass, Seraph's Embrace, Sorcerer's Shoes, Blasting Wand
Flyingcrates, Karma, Summon Aery, Remnant of the Watchers, Ardent Censer, Broken Stopwatch, Boots of Speed, Control Ward, 
Flyingcrates, Rakan, Guardian, Frostfang, Redemption, Warden's Mail, Zeke's Convergence, Boots of Mobility, Giant's Belt
Flyingcrates, Yuumi, Guardian, Remnant of the Watchers, Redemption, Control Ward, Amplifying Tome, Boots of Speed, Athene's Unholy Grail
Flyingcrates, Lulu, Summon Aery, Frostfang, Forbidden Idol, Ardent Censer, Crystalline Bracer, Slightly Magical Boots, Control Ward
Flyingcrates, Yuumi, Summon Aery, Remnant of the Watchers, Redemption, Control Ward, Ionian Boots of Lucidity, Athene's Unholy Grail, Ardent Censer
Flyingcrates, Xayah, Lethal Tempo, Rapid Firecannon, Guardian Angel, Essence Reaver, Berserker's Greaves, Infinity Edge, 
Flyingcrates, Janna, Summon Aery, Remnant of the Watchers, Redemption, Ardent Censer, Ionian Boots of Lucidity, Faerie Charm, 
Flyingcrates, Lulu, Summon Aery, Frostfang, Ardent Censer, Refillable Potion, Crystalline Bracer, Slightly Magical Boots, Faerie Charm
Flyingcrates, Lulu, Summon Aery, Remnant of the Watchers, Redemption, Control Ward, Ardent Censer, Boots of Mobility, 
Flyingcrates, Rakan, Guardian, Remnant of the Ascended, Redemption, Ardent Censer, Cloth Armor, Boots of Mobility, 
FlameCat3, Nami, Summon Aery, Boots of Mobility, Remnant of the Watchers, Ardent Censer, Redemption, Athene's Unholy Grail, Null-Magic Mantle
FlameCat3, Nami, Summon Aery, Boots of Mobility, Remnant of the Watchers, Ardent Censer, Redemption, Faerie Charm, Faerie Charm
FlameCat3, Nami, Summon Aery, Remnant of the Watchers, Boots of Mobility, Ardent Censer, Redemption, Chalice of Harmony, 
FlameCat3, Lux, Aftershock, Ardent Censer, Remnant of the Watchers, Boots of Mobility, Athene's Unholy Grail, Seeker's Armguard, Fiendish Codex
FlameCat3, Lux, Aftershock, Athene's Unholy Grail, Doran's Ring, Boots of Mobility, Amplifying Tome, , 
FlameCat3, Nami, Summon Aery, Remnant of the Watchers, Ardent Censer, Boots of Mobility, Redemption, Athene's Unholy Grail, Mikael's Crucible
FlameCat3, Nami, Summon Aery, Boots of Mobility, Remnant of the Watchers, Ardent Censer, Redemption, Chalice of Harmony, Amplifying Tome
FlameCat3, Warwick, Press the Attack, Ninja Tabi, Spirit Visage, Guardian's Horn, Poro-Snax, Jaurim's Fist, Rejuvenation Bead
FlameCat3, Soraka, Summon Aery, Luden's Echo, Ionian Boots of Lucidity, Amplifying Tome, Poro-Snax, , 
FlameCat3, Annie, Electrocute, Archangel's Staff (Quick Charge), Sorcerer's Shoes, Rod of Ages (Quick Charge), Rabadon's Deathcap, , 
Rude Boi Jay, Shyvana, Press the Attack, Enchantment: Bloodrazor, Refillable Potion, Titanic Hydra, Mercury's Treads, Null-Magic Mantle, Ruby Crystal
Rude Boi Jay, Nami, Summon Aery, Remnant of the Watchers, Athene's Unholy Grail, Ardent Censer, Ninja Tabi, Aegis of the Legion, 
Rude Boi Jay, Nami, Summon Aery, Remnant of the Watchers, Athene's Unholy Grail, Ardent Censer, Mercury's Treads, , 
Rude Boi Jay, Nami, Summon Aery, Remnant of the Watchers, Zeke's Convergence, Knight's Vow, Ninja Tabi, Ardent Censer, Athene's Unholy Grail
Rude Boi Jay, Nami, Summon Aery, Frostfang, Health Potion, Ardent Censer, Boots of Speed, Chalice of Harmony, Control Ward
Rude Boi Jay, Nami, Summon Aery, Remnant of the Watchers, Athene's Unholy Grail, Ardent Censer, Boots of Speed, Aegis of the Legion, 
Rude Boi Jay, Karma, Arcane Comet, Luden's Echo, Rabadon's Deathcap, Sorcerer's Shoes, Poro-Snax, , 
Rude Boi Jay, Shyvana, Press the Attack, Enchantment: Bloodrazor, Dead Man's Plate, Titanic Hydra, Ninja Tabi, Spirit Visage, B. F. Sword
Rude Boi Jay, Lux, Arcane Comet, Doran's Ring, Luden's Echo, Zhonya's Hourglass, Sorcerer's Shoes, Blasting Wand, 
Rude Boi Jay, Talon, Electrocute, Long Sword, Refillable Potion, Long Sword, , , 
infamous j3, Nidalee, Electrocute, Zhonya's Hourglass, Hextech Gunblade, Luden's Echo, Poro-Snax, Sorcerer's Shoes, Rabadon's Deathcap, Amplifying Tome
infamous j3, Caitlyn, Fleet Footwork, Infinity Edge, Berserker's Greaves, Statikk Shiv, Zeal, Kircheis Shard, 
infamous j3, Kai'Sa, Press the Attack, Muramana, Stopwatch, Berserker's Greaves, Guinsoo's Rageblade, Nashor's Tooth, Runaan's Hurricane
infamous j3, Caitlyn, Fleet Footwork, Zeal, Infinity Edge, Berserker's Greaves, Rapid Firecannon, , 
infamous j3, Tryndamere, Conqueror, Infinity Edge, Berserker's Greaves, Statikk Shiv, Poro-Snax, Guinsoo's Rageblade, Phantom Dancer
infamous j3, Jhin, Conqueror, Infinity Edge, Berserker's Greaves, Rapid Firecannon, Poro-Snax, Essence Reaver, Brawler's Gloves, Dagger
infamous j3, Talon, Electrocute, Maw of Malmortius, Youmuu's Ghostblade, Mercury's Treads, Poro-Snax, Death's Dance, The Black Cleaver, Duskblade of Draktharr
infamous j3, Miss Fortune, Dark Harvest, Rapid Firecannon, Youmuu's Ghostblade, Boots of Swiftness, Duskblade of Draktharr, Long Sword, 
infamous j3, Twitch, Lethal Tempo, Doran's Shield, Infinity Edge, Berserker's Greaves, Statikk Shiv, Runaan's Hurricane, Long Sword
infamous j3, Kai'Sa, Press the Attack, Guinsoo's Rageblade, Broken Stopwatch, Berserker's Greaves, Nashor's Tooth, Runaan's Hurricane, Muramana
Myrsky, Quinn, Press the Attack, Infinity Edge, Statikk Shiv, Youmuu's Ghostblade, Poro-Snax, Berserker's Greaves, Rapid Firecannon, Vampiric Scepter
Myrsky, Xayah, Press the Attack, Vampiric Scepter, Berserker's Greaves, Phantom Dancer, Poro-Snax, B. F. Sword, Pickaxe, Cloak of Agility
Myrsky, Dr. Mundo, Electrocute, Sunfire Cape, Boots of Speed, Kindlegem, Poro-Snax, , 
Myrsky, Blitzcrank, Arcane Comet, Rod of Ages (Quick Charge), Ionian Boots of Lucidity, Abyssal Mask, Poro-Snax, Knight's Vow, Needlessly Large Rod
Aluc1d, Azir, Lethal Tempo, Doran's Ring, Luden's Echo, Banshee's Veil, Stinger, Sorcerer's Shoes, 
Aluc1d, Wukong, Electrocute, Enchantment: Warrior, Tiamat, Mercury's Treads, The Black Cleaver, , 
Aluc1d, Ekko, Glacial Augment, Rabadon's Deathcap, Doran's Ring, Zhonya's Hourglass, Refillable Potion, Sorcerer's Shoes, Sapphire Crystal
Aluc1d, Irelia, Conqueror, Ninja Tabi, Corrupting Potion, Tiamat, Sterak's Gage, Trinity Force, Jaurim's Fist
Aluc1d, Akali, Electrocute, Mercury's Treads, Zhonya's Hourglass, Hextech Gunblade, Lich Bane, , 
Aluc1d, Nautilus, Aftershock, Adaptive Helm, Ninja Tabi, Crystalline Bracer, Remnant of the Aspect, Sunfire Cape, Glacial Shroud
Aluc1d, Elise, Electrocute, Enchantment: Runic Echoes, Refillable Potion, Rylai's Crystal Scepter, Boots of Speed, Cloth Armor, 
Aluc1d, Morgana, Summon Aery, Frostfang, Sorcerer's Shoes, Zhonya's Hourglass, Twin Shadows, Refillable Potion, Control Ward
Aluc1d, Wukong, Electrocute, The Black Cleaver, Mortal Reminder, Youmuu's Ghostblade, Poro-Snax, Duskblade of Draktharr, Spectre's Cowl, Cloth Armor
Aluc1d, Wukong, Electrocute, Duskblade of Draktharr, Mercury's Treads, Youmuu's Ghostblade, Poro-Snax, The Black Cleaver, Death's Dance, Last Whisper
TwstE, Kayn, Electrocute, Enchantment: Warrior, Boots of Mobility, Edge of Night, Duskblade of Draktharr, Lord Dominik's Regards, 
TwstE, Hecarim, Fleet Footwork, Enchantment: Warrior, Refillable Potion, Trinity Force, Ninja Tabi, Jaurim's Fist, 
TwstE, Gnar, Press the Attack, Frozen Mallet, Cull, Mercury's Treads, The Black Cleaver, Warden's Mail, 
TwstE, Graves, Electrocute, Enchantment: Warrior, Maw of Malmortius, Ninja Tabi, The Black Cleaver, Youmuu's Ghostblade, 
TwstE, Ezreal, Kleptomancy, Doran's Blade, Blade of the Ruined King, Muramana, Iceborn Gauntlet, Ionian Boots of Lucidity, 
TwstE, Rammus, Aftershock, Enchantment: Cinderhulk, Boots of Mobility, Thornmail, Adaptive Helm, Abyssal Mask, Giant's Belt
TwstE, Gragas, Predator, Sorcerer's Shoes, Zhonya's Hourglass, Morellonomicon, Enchantment: Runic Echoes, Needlessly Large Rod, Control Ward
TwstE, Amumu, Aftershock, Enchantment: Cinderhulk, Rylai's Crystal Scepter, Ninja Tabi, Glacial Shroud, , 
TwstE, Lee Sin, Electrocute, Skirmisher's Sabre, Refillable Potion, Boots of Mobility, The Black Cleaver, Control Ward, 
TwstE, Nautilus, Aftershock, Remnant of the Aspect, Boots of Mobility, Zeke's Convergence, , , 
CptnThiccphillis, Graves, Dark Harvest, Death's Dance, Long Sword, Infinity Edge, Phantom Dancer, Berserker's Greaves, B. F. Sword
CptnThiccphillis, Aatrox, Conqueror, The Black Cleaver, Spear of Shojin, Ninja Tabi, Death's Dance, , 
CptnThiccphillis, Nocturne, Lethal Tempo, Duskblade of Draktharr, Youmuu's Ghostblade, Spear of Shojin, Mercury's Treads, Jaurim's Fist, Pickaxe
CptnThiccphillis, Kha'Zix, Electrocute, Duskblade of Draktharr, Tiamat, Youmuu's Ghostblade, Vampiric Scepter, Long Sword, Mercury's Treads
CptnThiccphillis, Qiyana, Electrocute, Duskblade of Draktharr, Youmuu's Ghostblade, Ninja Tabi, Vampiric Scepter, Caulfield's Warhammer, The Black Cleaver
CptnThiccphillis, Corki, Dark Harvest, Trinity Force, Infinity Edge, Rapid Firecannon, Sorcerer's Shoes, , 
CptnThiccphillis, Kog'Maw, Lethal Tempo, Ninja Tabi, Blade of the Ruined King, Runaan's Hurricane, Guinsoo's Rageblade, Null-Magic Mantle, 
CptnThiccphillis, Twitch, Lethal Tempo, Infinity Edge, The Bloodthirster, Phantom Dancer, Mercury's Treads, Rapid Firecannon, Runaan's Hurricane
CptnThiccphillis, Varus, Lethal Tempo, Ninja Tabi, Blade of the Ruined King, Runaan's Hurricane, Wit's End, Guinsoo's Rageblade, Mortal Reminder
CptnThiccphillis, Lucian, Press the Attack, Mercury's Treads, Blade of the Ruined King, Zeal, Essence Reaver, The Black Cleaver, Kircheis Shard
a gay hobo, Jinx, Lethal Tempo, Infinity Edge, Runaan's Hurricane, Rapid Firecannon, Berserker's Greaves, Vampiric Scepter, B. F. Sword
a gay hobo, Rengar, Electrocute, Tiamat, The Black Cleaver, Duskblade of Draktharr, Hunter's Machete, Ninja Tabi, Chain Vest
a gay hobo, Twitch, Lethal Tempo, Infinity Edge, Runaan's Hurricane, Berserker's Greaves, Statikk Shiv, Executioner's Calling, Vampiric Scepter
a gay hobo, Vayne, Press the Attack, Guinsoo's Rageblade, Blade of the Ruined King, Wit's End, Berserker's Greaves, Maw of Malmortius, Infinity Edge
a gay hobo, Rengar, Fleet Footwork, Tiamat, Youmuu's Ghostblade, Hunter's Machete, Duskblade of Draktharr, Ionian Boots of Lucidity, Serrated Dirk
a gay hobo, Lucian, Press the Attack, Essence Reaver, Blade of the Ruined King, Doran's Blade, Berserker's Greaves, Phantom Dancer, Phage
a gay hobo, Jhin, Fleet Footwork, Infinity Edge, Rapid Firecannon, Mercury's Treads, Phantom Dancer, Cloak of Agility, Caulfield's Warhammer
a gay hobo, Lucian, Press the Attack, Essence Reaver, Blade of the Ruined King, Rapid Firecannon, Mercury's Treads, Pickaxe, 
a gay hobo, Kai'Sa, Press the Attack, Guinsoo's Rageblade, Muramana, Nashor's Tooth, Berserker's Greaves, Dagger, Dagger
a gay hobo, Twitch, Press the Attack, Doran's Shield, Blade of the Ruined King, Berserker's Greaves, Runaan's Hurricane, , 
Lyneste, Annie, Electrocute, Rod of Ages (Quick Charge), Mercury's Treads, Randuin's Omen, Poro-Snax, Spectre's Cowl, 
Lyneste, Teemo, Dark Harvest, Berserker's Greaves, Blade of the Ruined King, Mercurial Scimitar, Poro-Snax, Recurve Bow, 
Lyneste, Veigar, Dark Harvest, Rod of Ages (Quick Charge), Mercury's Treads, Dead Man's Plate, Poro-Snax, Spirit Visage, Warmog's Armor
Lyneste, Swain, Dark Harvest, Rod of Ages (Quick Charge), Mercury's Treads, Spirit Visage, Poro-Snax, Warmog's Armor, Cloth Armor, Cloth Armor
Lyneste, Caitlyn, Dark Harvest, Infinity Edge, Boots of Mobility, Essence Reaver, Poro-Snax, Rapid Firecannon, Phantom Dancer, Mortal Reminder
Lyneste, Gnar, Press the Attack, The Black Cleaver, Mercury's Treads, Spirit Visage, Poro-Snax, Wit's End, Bramble Vest, Cloth Armor
Lyneste, Elise, Dark Harvest, Luden's Echo, Sorcerer's Shoes, Rabadon's Deathcap, Poro-Snax, Void Staff, Aether Wisp, Sapphire Crystal
Lyneste, Shen, Aftershock, Warmog's Armor, Titanic Hydra, Ninja Tabi, Poro-Snax, Sunfire Cape, Thornmail, Cloth Armor
Lyneste, Lulu, Summon Aery, Locket of the Iron Solari, Seraph's Embrace, Redemption, Poro-Snax, Ninja Tabi, Amplifying Tome
Lyneste, Lissandra, Electrocute, Rod of Ages (Quick Charge), Sorcerer's Shoes, Zhonya's Hourglass, Poro-Snax, Morellonomicon, 
BiMingYeet, Kayn, Electrocute, Enchantment: Warrior, The Black Cleaver, Ninja Tabi, Vampiric Scepter, Executioner's Calling, 
BiMingYeet, Kayn, Electrocute, Enchantment: Warrior, Refillable Potion, Ninja Tabi, Kindlegem, , 
BiMingYeet, Rammus, Aftershock, Enchantment: Cinderhulk, Dead Man's Plate, Ninja Tabi, Thornmail, Control Ward, 
BiMingYeet, Kayn, Electrocute, Enchantment: Warrior, Refillable Potion, Youmuu's Ghostblade, Boots of Mobility, Duskblade of Draktharr, 
BiMingYeet, Kayn, Electrocute, Enchantment: Warrior, Serrated Dirk, Boots of Mobility, Duskblade of Draktharr, , 
BiMingYeet, Fiora, Grasp of the Undying, Corrupting Potion, Ravenous Hydra, Stinger, Mercury's Treads, , 
BiMingYeet, Fiora, Grasp of the Undying, Ninja Tabi, Ravenous Hydra, Corrupting Potion, Stinger, Long Sword, Ruby Crystal
BiMingYeet, Fiora, Conqueror, Trinity Force, Ravenous Hydra, Mercury's Treads, Long Sword, B. F. Sword, 
BiMingYeet, Kayn, Conqueror, Enchantment: Warrior, Last Whisper, Mercury's Treads, Death's Dance, , 
BiMingYeet, Vi, Aftershock, Enchantment: Warrior, Hexdrinker, Trinity Force, Ninja Tabi, Caulfield's Warhammer, 
wotfam, Thresh, Press the Attack, Ancient Coin, Health Potion, , , , 
wotfam, Morgana, Summon Aery, Remnant of the Watchers, Luden's Echo, Stopwatch, Void Staff, Boots of Mobility, Fiendish Codex
wotfam, Pyke, Press the Attack, Remnant of the Aspect, Duskblade of Draktharr, Stopwatch, Youmuu's Ghostblade, The Black Cleaver, Boots of Mobility
wotfam, Lux, Summon Aery, Remnant of the Watchers, Boots of Speed, Blasting Wand, Lost Chapter, , 
wotfam, Pyke, Press the Attack, Remnant of the Aspect, Boots of Mobility, Duskblade of Draktharr, Caulfield's Warhammer, , 
wotfam, Morgana, Summon Aery, Remnant of the Watchers, Mercury's Treads, Luden's Echo, Void Staff, , 
wotfam, Thresh, Press the Attack, Remnant of the Ascended, Boots of Mobility, Null-Magic Mantle, Cloth Armor, , 
wotfam, Morgana, Summon Aery, Spellthief's Edge, Health Potion, , , , 
wotfam, Lux, Summon Aery, Remnant of the Watchers, Luden's Echo, Sorcerer's Shoes, Blasting Wand, Amplifying Tome, 
wotfam, Pyke, Press the Attack, Remnant of the Aspect, Youmuu's Ghostblade, Boots of Mobility, Duskblade of Draktharr, Ruby Crystal, 
Genesl, Yuumi, Arcane Comet, Frostfang, Needlessly Large Rod, Athene's Unholy Grail, The Dark Seal, Health Potion, Amplifying Tome
Genesl, Nautilus, Aftershock, Remnant of the Aspect, Boots of Mobility, Zeke's Convergence, Control Ward, Refillable Potion, 
Genesl, Rakan, Guardian, Remnant of the Watchers, Boots of Mobility, Zeke's Convergence, Refillable Potion, Control Ward, Ruby Crystal
Genesl, Yuumi, Arcane Comet, Frostfang, The Dark Seal, Fiendish Codex, Control Ward, Null-Magic Mantle, Faerie Charm
Genesl, Veigar, Dark Harvest, Needlessly Large Rod, Luden's Echo, Sorcerer's Shoes, Poro-Snax, Amplifying Tome, Amplifying Tome
Genesl, Corki, Kleptomancy, Trinity Force, Sorcerer's Shoes, Infinity Edge, Poro-Snax, Rapid Firecannon, Mercurial Scimitar, Phantom Dancer
Genesl, Corki, Fleet Footwork, Trinity Force, Mercury's Treads, Rapid Firecannon, Poro-Snax, Pickaxe, 
Genesl, Rakan, Guardian, Frostfang, Redemption, Zeke's Convergence, Aegis of the Legion, Mercury's Treads, 
Genesl, Rakan, Guardian, Remnant of the Watchers, Redemption, Zeke's Convergence, Mercury's Treads, Control Ward, 
Genesl, Brand, Arcane Comet, Frostfang, Ruby Crystal, Sorcerer's Shoes, Amplifying Tome, , 
Obliviøn Fate, Zed, Electrocute, Ninja Tabi, Death's Dance, Youmuu's Ghostblade, Duskblade of Draktharr, Cloth Armor, 
Obliviøn Fate, Yasuo, Conqueror, Phantom Dancer, Berserker's Greaves, Refillable Potion, Pickaxe, , 
Obliviøn Fate, Akali, Fleet Footwork, Doran's Shield, Sorcerer's Shoes, Hextech Gunblade, Lich Bane, Blasting Wand, 
Obliviøn Fate, Yasuo, Conqueror, Guardian Angel, Berserker's Greaves, Infinity Edge, Phantom Dancer, The Bloodthirster, 
Obliviøn Fate, Yasuo, Conqueror, Infinity Edge, The Bloodthirster, Guardian Angel, Phantom Dancer, Berserker's Greaves, Jaurim's Fist
Obliviøn Fate, Yasuo, Conqueror, The Bloodthirster, Berserker's Greaves, Refillable Potion, Phantom Dancer, Guardian Angel, Infinity Edge
Obliviøn Fate, Zed, Electrocute, Ninja Tabi, Duskblade of Draktharr, Youmuu's Ghostblade, Death's Dance, , 
Obliviøn Fate, Zed, Conqueror, Long Sword, Refillable Potion, , , , 
Obliviøn Fate, Yasuo, Conqueror, Infinity Edge, Berserker's Greaves, The Bloodthirster, Phantom Dancer, , 
Obliviøn Fate, Jhin, Fleet Footwork, Infinity Edge, Boots of Swiftness, Rapid Firecannon, Essence Reaver, Phantom Dancer, 
Squip, Warwick, Predator, Enchantment: Warrior, Trinity Force, Dead Man's Plate, Tiamat, Boots of Mobility, Crystalline Bracer
Squip, Warwick, Predator, Skirmisher's Sabre, Stinger, Phage, Tiamat, Boots of Mobility, 
Squip, Warwick, Predator, Skirmisher's Sabre, Trinity Force, Wit's End, Tiamat, Boots of Mobility, Cloth Armor
Squip, Warwick, Glacial Augment, Boots of Mobility, Enchantment: Warrior, Trinity Force, Titanic Hydra, Negatron Cloak, Recurve Bow
Squip, Vi, Aftershock, Enchantment: Cinderhulk, Ionian Boots of Lucidity, The Black Cleaver, Dagger, Dead Man's Plate, Dagger
TTV LeagueConMan, Aatrox, Conqueror, Sterak's Gage, Mercury's Treads, Guardian's Horn, Poro-Snax, The Black Cleaver, Death's Dance, Spectre's Cowl
TTV LeagueConMan, Miss Fortune, Fleet Footwork, Infinity Edge, Berserker's Greaves, The Black Cleaver, Poro-Snax, The Bloodthirster, Phantom Dancer, Executioner's Calling
TTV LeagueConMan, Lee Sin, Electrocute, Youmuu's Ghostblade, Refillable Potion, Enchantment: Warrior, Boots of Mobility, , 
TTV LeagueConMan, Mordekaiser, Conqueror, Hextech Protobelt-01, Needlessly Large Rod, Mercury's Treads, Rylai's Crystal Scepter, Morellonomicon, Liandry's Torment
TTV LeagueConMan, Lee Sin, Electrocute, Youmuu's Ghostblade, Sterak's Gage, The Black Cleaver, Enchantment: Warrior, Mortal Reminder, Boots of Mobility
TTV LeagueConMan, Rakan, Aftershock, Refillable Potion, Abyssal Mask, Mercury's Treads, Poro-Snax, Ardent Censer, Spirit Visage, Sapphire Crystal
